IsCanceled,Adults,Children,Country,IsRepeatedGuest,CustomerType,ADR,hotel,book_id,ArrivalDate
0,2,1,ESP,0,Transient,136.44,City,CTransient2016August24-59,8/24/2016
0,2,0,ITA,0,Transient,156,City,CTransient2016August22-69,8/22/2016
0,1,0,PRT,1,Transient,65,City,CTransient2017July18-35,7/18/2017
0,3,0,FRA,0,Transient,179,City,CTransient2016August25-48,8/25/2016
0,2,0,BRA,0,Transient,75.27,City,CTransient2016August21-90,8/21/2016
0,2,0,PRT,0,Transient,164,City,CTransient2016August24-72,8/24/2016
0,3,0,AUT,0,Transient,165.3,City,CTransient2016August22-92,8/22/2016
0,2,0,CZE,0,Transient-Party,100,City,CTransient-Party2016August25-7,8/25/2016
0,1,0,DEU,0,Transient,140,City,CTransient2016August27-45,8/27/2016
0,2,0,FRA,0,Transient-Party,123.25,City,CTransient-Party2016August23-6,8/23/2016
0,2,0,DEU,0,Transient,82.45,City,CTransient2016August22-94,8/22/2016
0,2,0,DEU,0,Transient,136.67,City,CTransient2016August26-74,8/26/2016
0,2,0,GBR,0,Transient,72.76,City,CTransient2016August22-98,8/22/2016
0,2,0,USA,0,Transient,113,City,CTransient2016August28-61,8/28/2016
0,3,1,IND,0,Transient,181.19,City,CTransient2016August29-46,8/29/2016
0,1,0,FRA,0,Transient,124,City,CTransient2016August31-33,8/31/2016
0,2,0,FRA,0,Transient,148,City,CTransient2016August30-53,8/30/2016
0,2,0,BEL,0,Transient,116.1,City,CTransient2016August29-77,8/29/2016
0,1,0,USA,0,Transient,84.43,City,CTransient2016August30-68,8/30/2016
0,2,0,NLD,0,Transient,109.8,City,CTransient2016September2-54,9/2/2016
0,2,0,ESP,0,Transient,89.75,City,CTransient2016August30-75,8/30/2016
0,2,0,DEU,0,Transient,85.5,City,CTransient2016August31-64,8/31/2016
0,2,0,GBR,0,Transient,98.64,City,CTransient2016September1-95,9/1/2016
0,2,0,BEL,0,Transient,123.3,City,CTransient2016August29-93,8/29/2016
0,2,0,ITA,0,Transient-Party,96,City,CTransient-Party2016September3-8,9/3/2016
0,2,0,DEU,0,Transient,80.75,City,CTransient2016August29-97,8/29/2016
0,2,0,DEU,0,Transient-Party,96.3,City,CTransient-Party2016September2-7,9/2/2016
0,2,0,SWE,0,Transient,119.85,City,CTransient2016September2-99,9/2/2016
0,2,1,DEU,0,Transient,143.1,City,CTransient2016September6-18,9/6/2016
0,2,0,ESP,0,Transient,115.25,City,CTransient2016September3-85,9/3/2016
0,2,1,ITA,0,Transient,102.68,City,CTransient2016September3-90,9/3/2016
0,2,0,DEU,0,Transient,109.31,City,CTransient2016September3-96,9/3/2016
0,2,0,USA,0,Transient,129,City,CTransient2016September8-98,9/8/2016
0,1,0,USA,0,Transient,110,City,CTransient2016September2-109,9/2/2016
0,2,0,USA,0,Transient,158.4,City,CTransient2016September7-37,9/7/2016
0,2,0,GBR,0,Transient,123.69,City,CTransient2016September2-111,9/2/2016
0,1,0,SWE,0,Transient,123.98,City,CTransient2016September5-77,9/5/2016
0,2,0,FRA,0,Transient,112.88,City,CTransient2016September7-44,9/7/2016
0,2,0,USA,0,Transient,130,City,CTransient2016September8-109,9/8/2016
0,2,0,FRA,0,Transient-Party,137,City,CTransient-Party2016September6-11,9/6/2016
0,2,0,PRT,0,Transient-Party,110,City,CTransient-Party2016September8-29,9/8/2016
0,2,0,FRA,0,Transient-Party,110,City,CTransient-Party2016September8-32,9/8/2016
0,1,0,NOR,0,Transient-Party,79.57,City,CTransient-Party2016September5-18,9/5/2016
0,2,0,NOR,0,Transient-Party,89.14,City,CTransient-Party2016September5-27,9/5/2016
0,2,0,ITA,0,Transient-Party,96,City,CTransient-Party2016September10-4,9/10/2016
0,2,0,ITA,0,Transient-Party,96,City,CTransient-Party2016September10-5,9/10/2016
0,2,0,GBR,0,Transient,98.64,City,CTransient2016September5-100,9/5/2016
0,1,0,DEU,0,Transient,89,City,CTransient2016September12-41,9/12/2016
0,2,0,FIN,0,Transient,144.9,City,CTransient2016September7-59,9/7/2016
0,2,1,GBR,0,Transient,162.79,City,CTransient2016September11-93,9/11/2016
0,2,0,DEU,0,Transient-Party,115,City,CTransient-Party2016September13-14,9/13/2016
0,2,2,AUS,0,Transient,231,City,CTransient2016September13-19,9/13/2016
0,1,0,DEU,0,Transient-Party,108,City,CTransient-Party2016September14-35,9/14/2016
0,2,0,AUS,0,Transient,179,City,CTransient2016September15-191,9/15/2016
0,1,0,CN,0,Transient,102.41,City,CTransient2016September15-194,9/15/2016
0,1,0,PRT,0,Transient-Party,108,City,CTransient-Party2016September13-89,9/13/2016
0,2,2,BRA,0,Transient,207.9,City,CTransient2016September15-197,9/15/2016
0,1,0,ITA,0,Transient-Party,128,City,CTransient-Party2016September17-31,9/17/2016
0,1,0,ITA,0,Transient-Party,128,City,CTransient-Party2016September17-37,9/17/2016
0,1,0,ITA,0,Transient-Party,128,City,CTransient-Party2016September17-38,9/17/2016
0,2,0,ITA,0,Transient,158,City,CTransient2016September18-41,9/18/2016
0,1,0,PRT,0,Transient,122.4,City,CTransient2016September20-78,9/20/2016
0,2,0,BRA,0,Transient-Party,95,City,CTransient-Party2016September20-3,9/20/2016
0,2,0,DEU,0,Transient,80.75,City,CTransient2016September18-68,9/18/2016
0,2,0,DEU,0,Transient,158.4,City,CTransient2016September18-71,9/18/2016
0,2,0,PRT,0,Transient-Party,95,City,CTransient-Party2016September20-16,9/20/2016
0,1,0,GBR,0,Transient,185,City,CTransient2016September19-107,9/19/2016
0,2,0,BEL,0,Transient,149.4,City,CTransient2016September15-223,9/15/2016
0,2,0,GBR,0,Transient,125.1,City,CTransient2016September22-58,9/22/2016
0,2,0,NLD,0,Transient,95.88,City,CTransient2016September19-123,9/19/2016
0,2,0,BEL,0,Transient-Party,101.33,City,CTransient-Party2016September21-45,9/21/2016
0,2,0,CHN,0,Transient,134.1,City,CTransient2016September22-92,9/22/2016
0,2,0,GBR,0,Transient,123.8,City,CTransient2016September23-28,9/23/2016
0,3,0,GBR,0,Transient,163.8,City,CTransient2016September23-37,9/23/2016
0,2,0,GBR,0,Transient,128.8,City,CTransient2016September23-39,9/23/2016
0,2,0,PRT,0,Transient,84,City,CTransient2016September23-53,9/23/2016
0,2,0,GBR,0,Transient,96.33,City,CTransient2016September23-59,9/23/2016
0,2,0,BRA,0,Transient-Party,176,City,CTransient-Party2016September22-45,9/22/2016
0,1,0,ARG,0,Transient,104,City,CTransient2016September26-85,9/26/2016
0,1,0,PRT,0,Transient-Party,99,City,CTransient-Party2016September26-69,9/26/2016
0,2,0,PRT,0,Transient,84,City,CTransient2016September26-94,9/26/2016
0,2,0,IRL,0,Transient,99,City,CTransient2016September25-73,9/25/2016
0,2,0,PRT,0,Transient,75,City,CTransient2016September27-37,9/27/2016
0,1,0,AUS,0,Transient,118.65,City,CTransient2016September27-69,9/27/2016
0,1,0,SWE,0,Transient-Party,118,City,CTransient-Party2016September29-5,9/29/2016
0,1,0,FRA,0,Transient-Party,0,City,CTransient-Party2016September30-13,9/30/2016
0,2,0,ITA,0,Transient-Party,140,City,CTransient-Party2016September28-39,9/28/2016
0,1,0,ITA,0,Transient-Party,110,City,CTransient-Party2016September28-41,9/28/2016
0,2,0,NLD,0,Transient-Party,146,City,CTransient-Party2016September29-9,9/29/2016
0,2,0,GBR,0,Transient,117.9,City,CTransient2016September30-138,9/30/2016
0,3,0,DEU,0,Transient,158.4,City,CTransient2016October13-59,10/13/2016
0,2,0,DEU,0,Transient-Party,132,City,CTransient-Party2016September30-41,9/30/2016
0,2,0,DEU,0,Transient-Party,132,City,CTransient-Party2016September30-47,9/30/2016
0,2,0,BEL,0,Transient-Party,111.35,City,CTransient-Party2016September29-11,9/29/2016
0,2,0,FRA,0,Transient-Party,80,City,CTransient-Party2016September30-65,9/30/2016
0,2,0,FRA,0,Transient,165,City,CTransient2016October1-67,10/1/2016
0,3,0,GBR,0,Transient,151.2,City,CTransient2016October2-51,10/2/2016
0,2,0,PRT,1,Transient,0,City,CTransient2016October5-73,10/5/2016
0,1,0,USA,0,Transient,6,City,CTransient2016October2-61,10/2/2016
0,2,0,BEL,0,Transient-Party,102.85,City,CTransient-Party2016October1-51,10/1/2016
0,1,0,IRL,0,Transient,113.4,City,CTransient2016October3-84,10/3/2016
0,2,0,GBR,0,Transient,90.55,City,CTransient2016October2-93,10/2/2016
0,1,0,PRT,0,Transient,65,City,CTransient2016October5-87,10/5/2016
0,1,0,USA,0,Transient,113.4,City,CTransient2016October5-91,10/5/2016
0,2,0,DEU,0,Transient,123,City,CTransient2016October5-124,10/5/2016
0,2,0,FRA,0,Transient,175,City,CTransient2016October7-71,10/7/2016
0,2,0,GBR,0,Transient,135,City,CTransient2016October7-80,10/7/2016
0,2,0,ISR,0,Transient,160,City,CTransient2016October7-83,10/7/2016
0,2,0,FRA,0,Transient,108.9,City,CTransient2016October7-91,10/7/2016
0,2,0,GBR,0,Transient,205,City,CTransient2016October7-99,10/7/2016
0,1,0,USA,0,Transient-Party,102.6,City,CTransient-Party2016October13-146,10/13/2016
0,2,0,LUX,0,Transient,135.15,City,CTransient2016October6-119,10/6/2016
0,2,0,SWE,0,Transient-Party,115.6,City,CTransient-Party2016October5-7,10/5/2016
0,2,0,TUN,1,Transient,0,City,CTransient2016October11-37,10/11/2016
0,1,0,FRA,0,Transient-Party,98.1,City,CTransient-Party2016October10-38,10/10/2016
0,3,0,BRA,0,Transient,150.45,City,CTransient2016October7-114,10/7/2016
0,2,0,FRA,0,Transient,92.98,City,CTransient2016October11-40,10/11/2016
0,1,0,FRA,0,Transient-Party,120,City,CTransient-Party2016October11-40,10/11/2016
0,1,0,GUY,0,Transient-Party,120,City,CTransient-Party2016October10-68,10/10/2016
0,2,0,DEU,0,Transient,105.6,City,CTransient2016October8-58,10/8/2016
0,1,0,PRT,1,Transient,65,City,CTransient2017July4-26,7/4/2017
0,2,2,CHE,0,Transient,229,City,CTransient2016October13-82,10/13/2016
0,2,0,PRT,0,Transient-Party,70,City,CTransient-Party2016October12-26,10/12/2016
0,1,0,ESP,0,Transient-Party,120,City,CTransient-Party2016October14-7,10/14/2016
0,2,0,DEU,0,Transient-Party,115,City,CTransient-Party2016October14-34,10/14/2016
0,3,0,CHE,0,Transient,151.2,City,CTransient2016October15-79,10/15/2016
0,1,0,DEU,0,Transient-Party,70,City,CTransient-Party2016October14-106,10/14/2016
0,2,0,FIN,0,Transient,91.63,City,CTransient2016October16-120,10/16/2016
0,2,0,DEU,0,Transient-Party,81,City,CTransient-Party2016October16-18,10/16/2016
0,2,0,GBR,0,Transient,108,City,CTransient2016October16-126,10/16/2016
0,2,0,NLD,0,Transient,85.5,City,CTransient2016October16-127,10/16/2016
0,2,0,FRA,0,Transient,80.75,City,CTransient2016October16-130,10/16/2016
0,2,0,DEU,0,Transient,85.5,City,CTransient2016October16-133,10/16/2016
0,2,0,DEU,0,Transient-Party,100.75,City,CTransient-Party2016October16-21,10/16/2016
0,2,0,BEL,0,Transient,118.8,City,CTransient2016October17-124,10/17/2016
0,2,0,FRA,0,Transient,90.55,City,CTransient2016October14-59,10/14/2016
0,2,0,DEU,0,Transient,129.96,City,CTransient2016October16-140,10/16/2016
0,2,0,GBR,0,Transient,132.3,City,CTransient2016October20-114,10/20/2016
0,2,0,DEU,0,Transient,80.75,City,CTransient2016October21-140,10/21/2016
0,3,0,FRA,0,Transient,158,City,CTransient2016October22-54,10/22/2016
0,2,0,DEU,0,Transient-Party,115,City,CTransient-Party2016October23-37,10/23/2016
0,2,0,AUT,0,Transient-Party,115,City,CTransient-Party2016October23-73,10/23/2016
0,2,0,ESP,0,Transient,106.25,City,CTransient2016October23-21,10/23/2016
0,2,0,GRC,0,Transient,90.95,City,CTransient2016October22-59,10/22/2016
0,2,1,FRA,0,Transient,123.3,City,CTransient2016October25-32,10/25/2016
0,2,0,FRA,0,Transient,90.95,City,CTransient2016October22-60,10/22/2016
0,2,0,GBR,0,Transient,108.38,City,CTransient2016October23-38,10/23/2016
0,3,0,PRT,0,Transient,123.3,City,CTransient2016October25-52,10/25/2016
0,2,0,CHE,0,Transient,66.49,City,CTransient2016October25-60,10/25/2016
0,2,0,GBR,0,Transient,72.25,City,CTransient2016October23-44,10/23/2016
0,2,0,FRA,0,Transient,81.47,City,CTransient2016October24-55,10/24/2016
0,1,1,CN,0,Transient,87.08,City,CTransient2016October24-60,10/24/2016
0,2,0,ESP,1,Transient,21,City,CTransient2016October29-62,10/29/2016
0,2,0,FRA,0,Transient,109.38,City,CTransient2016October25-88,10/25/2016
0,1,0,DEU,0,Transient-Party,62.5,City,CTransient-Party2016October28-34,10/28/2016
0,2,0,FRA,0,Transient,85,City,CTransient2016October25-104,10/25/2016
0,2,0,ESP,0,Transient,153,City,CTransient2016October27-102,10/27/2016
0,2,0,FRA,0,Transient,90.9,City,CTransient2016October28-158,10/28/2016
0,1,0,FRA,0,Transient,110,City,CTransient2016October26-88,10/26/2016
0,2,0,ITA,0,Transient,109,City,CTransient2016October28-175,10/28/2016
0,2,0,FRA,0,Transient,117.04,City,CTransient2016October29-88,10/29/2016
0,1,1,AUT,0,Transient,92.66,City,CTransient2016October29-104,10/29/2016
0,1,0,GBR,0,Transient,115.5,City,CTransient2016October31-29,10/31/2016
0,2,0,FRA,0,Transient,96.6,City,CTransient2016October30-110,10/30/2016
0,1,0,ESP,0,Transient,100,City,CTransient2016November2-28,11/2/2016
0,1,0,DEU,0,Transient,75,City,CTransient2016November2-33,11/2/2016
0,2,0,FRA,0,Transient,90.45,City,CTransient2016October30-129,10/30/2016
0,2,0,PRT,0,Transient,90.68,City,CTransient2016October31-57,10/31/2016
0,2,0,FRA,0,Transient,75,City,CTransient2016November1-153,11/1/2016
0,2,0,ESP,0,Transient,79.2,City,CTransient2016November3-146,11/3/2016
0,2,0,DEU,0,Transient,92,City,CTransient2016November6-24,11/6/2016
0,2,0,FRA,0,Transient,155,City,CTransient2016November4-157,11/4/2016
0,2,0,ITA,0,Transient,90,City,CTransient2016November5-44,11/5/2016
0,2,0,FRA,0,Transient,112,City,CTransient2016November5-46,11/5/2016
0,2,0,PRT,0,Transient,185.4,City,CTransient2016November10-32,11/10/2016
0,1,0,FRA,0,Transient,205,City,CTransient2016November8-25,11/8/2016
0,1,0,FRA,0,Transient,169.2,City,CTransient2016November7-279,11/7/2016
0,1,0,CHE,0,Transient,123.2,City,CTransient2016November10-40,11/10/2016
0,1,0,PRT,0,Transient,109.65,City,CTransient2016November10-41,11/10/2016
0,1,0,NLD,0,Transient,107.99,City,CTransient2016November5-57,11/5/2016
0,2,0,THA,0,Transient-Party,90,City,CTransient-Party2016November11-4,11/11/2016
0,2,0,FRA,0,Transient,142.63,City,CTransient2016November9-27,11/9/2016
0,2,2,PRT,0,Transient,207.9,City,CTransient2016November11-92,11/11/2016
0,2,0,FRA,0,Transient,64.37,City,CTransient2016November11-103,11/11/2016
0,2,0,DEU,0,Transient,102.6,City,CTransient2016November13-38,11/13/2016
0,2,0,FRA,0,Transient,79.46,City,CTransient2016November11-108,11/11/2016
0,2,0,POL,0,Transient,85.75,City,CTransient2016November11-122,11/11/2016
0,2,0,ESP,0,Transient,90.1,City,CTransient2016November11-127,11/11/2016
0,1,0,FRA,0,Transient,95,City,CTransient2016November16-33,11/16/2016
0,1,0,PRT,0,Transient,65,City,CTransient2016November16-35,11/16/2016
0,3,0,FRA,0,Transient,92.65,City,CTransient2016November12-78,11/12/2016
0,1,0,LTU,0,Transient,77,City,CTransient2016November15-29,11/15/2016
0,3,0,NOR,0,Transient,140,City,CTransient2016November16-43,11/16/2016
0,2,0,DEU,0,Transient,92.08,City,CTransient2016November12-83,11/12/2016
0,1,0,PRT,0,Transient,95,City,CTransient2016November18-66,11/18/2016
0,2,0,BRA,0,Transient,65.84,City,CTransient2016November13-84,11/13/2016
0,2,0,DEU,0,Transient,71.1,City,CTransient2016November18-88,11/18/2016
0,2,0,PRT,0,Transient,88,City,CTransient2016November19-41,11/19/2016
0,2,0,GBR,0,Transient,91.2,City,CTransient2016November17-79,11/17/2016
0,1,0,NLD,0,Transient,96,City,CTransient2016November20-38,11/20/2016
0,2,0,PRT,1,Transient,0,City,CTransient2016November21-26,11/21/2016
0,1,0,FRA,0,Transient,75,City,CTransient2016November21-32,11/21/2016
0,2,0,BRA,0,Transient,62.5,City,CTransient2016November16-82,11/16/2016
0,1,0,BEL,0,Transient,75,City,CTransient2016November21-49,11/21/2016
0,2,2,BEL,0,Transient,147.9,City,CTransient2016November19-73,11/19/2016
0,1,0,BEL,0,Transient,100.67,City,CTransient2016November21-104,11/21/2016
0,1,0,CYP,0,Transient,75,City,CTransient2016November21-112,11/21/2016
0,2,0,FRA,0,Transient,75,City,CTransient2016November20-63,11/20/2016
0,2,0,IRL,0,Transient,98,City,CTransient2016November22-42,11/22/2016
0,2,0,FRA,0,Transient,88.4,City,CTransient2016November21-136,11/21/2016
0,1,0,NOR,0,Transient-Party,78.3,City,CTransient-Party2016November23-16,11/23/2016
0,2,0,DEU,0,Transient,90,City,CTransient2016November24-46,11/24/2016
0,0,0,PRT,1,Transient,0,City,CTransient2016November26-17,11/26/2016
0,2,0,PRT,0,Transient,121.88,City,CTransient2016November25-65,11/25/2016
0,1,0,PRT,0,Transient-Party,67,City,CTransient-Party2016November25-9,11/25/2016
0,2,0,CHE,0,Transient,72,City,CTransient2016November21-141,11/21/2016
0,2,1,PRT,0,Transient,124,City,CTransient2016November25-85,11/25/2016
0,3,0,BRA,0,Transient-Party,125,City,CTransient-Party2016November25-12,11/25/2016
0,3,0,ITA,0,Transient,98.1,City,CTransient2016November30-20,11/30/2016
0,2,1,ITA,0,Transient,122,City,CTransient2016November29-61,11/29/2016
0,2,0,PRT,0,Transient-Party,85,City,CTransient-Party2016December2-11,12/2/2016
0,1,0,GRC,0,Transient-Party,66.18,City,CTransient-Party2016December2-27,12/2/2016
0,2,0,AGO,0,Transient,103.67,City,CTransient2016December3-57,12/3/2016
0,2,0,ITA,0,Transient,94.8,City,CTransient2016November30-28,11/30/2016
0,2,0,ITA,0,Transient,106.89,City,CTransient2016November30-30,11/30/2016
0,2,0,JPN,0,Transient,93.6,City,CTransient2016December5-44,12/5/2016
0,2,0,ITA,0,Transient,89.89,City,CTransient2016December3-64,12/3/2016
0,1,0,DEU,0,Transient,63.75,City,CTransient2016December3-69,12/3/2016
0,1,0,IRL,0,Transient,72.38,City,CTransient2016December6-51,12/6/2016
0,2,0,FRA,0,Transient,97.75,City,CTransient2016December2-115,12/2/2016
0,2,0,ESP,0,Transient,70.88,City,CTransient2016December5-71,12/5/2016
0,2,2,PRT,0,Transient,111,City,CTransient2016December8-84,12/8/2016
0,1,0,FRA,0,Transient,105,City,CTransient2016December9-54,12/9/2016
0,2,0,PRT,0,Transient,95,City,CTransient2016December10-22,12/10/2016
0,2,0,ESP,0,Transient,120.7,City,CTransient2016December3-82,12/3/2016
0,2,0,USA,0,Transient,79.2,City,CTransient2016December10-39,12/10/2016
0,2,0,DEU,0,Transient,88.4,City,CTransient2016December12-39,12/12/2016
0,2,0,BRA,0,Transient,68.07,City,CTransient2016December9-92,12/9/2016
0,2,0,PRT,0,Transient,0,City,CTransient2016December17-19,12/17/2016
0,1,0,DEU,0,Transient,67.5,City,CTransient2016December17-22,12/17/2016
0,2,0,PRT,0,Transient,144,City,CTransient2016December17-24,12/17/2016
0,2,1,PRT,0,Transient,106,City,CTransient2016December17-26,12/17/2016
0,2,0,FRA,0,Transient,68,City,CTransient2016December16-84,12/16/2016
0,1,0,PRT,0,Transient,70,City,CTransient2016December19-27,12/19/2016
0,1,0,DEU,0,Transient,79.2,City,CTransient2016December17-36,12/17/2016
0,1,0,ITA,0,Transient,79.2,City,CTransient2016December17-37,12/17/2016
0,2,0,USA,0,Transient,200,City,CTransient2016December15-58,12/15/2016
0,1,0,DEU,0,Transient,78,City,CTransient2016December19-36,12/19/2016
0,2,0,PRT,0,Transient,0,City,CTransient2016December21-28,12/21/2016
0,2,1,CHN,0,Transient,105.4,City,CTransient2016December21-29,12/21/2016
0,2,0,FRA,0,Transient,82.88,City,CTransient2016December21-35,12/21/2016
0,2,0,FRA,0,Transient,116,City,CTransient2016December24-27,12/24/2016
0,2,0,BEL,0,Transient,96.9,City,CTransient2016December21-41,12/21/2016
0,2,2,USA,0,Transient,94.72,City,CTransient2016December22-62,12/22/2016
0,2,2,ITA,0,Transient,144.5,City,CTransient2016December23-45,12/23/2016
0,2,0,PRT,0,Transient,98,City,CTransient2016December26-71,12/26/2016
0,2,0,ROU,0,Transient,96.9,City,CTransient2016December21-43,12/21/2016
0,2,0,BRA,0,Transient-Party,65,City,CTransient-Party2016December27-41,12/27/2016
0,2,0,ITA,0,Transient,74.8,City,CTransient2016December18-47,12/18/2016
0,2,1,ITA,0,Transient,126,City,CTransient2016December27-39,12/27/2016
0,2,0,FRA,0,Transient,146.1,City,CTransient2016December24-59,12/24/2016
0,2,0,BRA,0,Transient,83.61,City,CTransient2016December25-48,12/25/2016
0,2,2,CHL,0,Transient,143,City,CTransient2016December28-66,12/28/2016
0,1,0,GBR,0,Transient,112.2,City,CTransient2016December27-68,12/27/2016
0,2,0,ESP,0,Transient,143.14,City,CTransient2016December26-108,12/26/2016
0,2,0,FRA,0,Transient,148,City,CTransient2016December30-56,12/30/2016
0,2,0,AUT,0,Transient,119,City,CTransient2016December28-90,12/28/2016
0,2,0,BRA,0,Transient,120,City,CTransient2016December30-61,12/30/2016
0,2,0,ESP,0,Transient,157,City,CTransient2016December30-66,12/30/2016
0,1,0,FRA,0,Transient,125.8,City,CTransient2016December29-83,12/29/2016
0,2,0,BRA,0,Transient-Party,70,City,CTransient-Party2016December27-64,12/27/2016
0,2,0,FRA,0,Transient,161.67,City,CTransient2016December30-76,12/30/2016
0,2,0,PRT,0,Transient-Party,65,City,CTransient-Party2017January1-46,1/1/2017
0,2,0,GBR,0,Transient,178.56,City,CTransient2016December29-101,12/29/2016
0,1,0,DEU,0,Transient,98,City,CTransient2017January3-43,1/3/2017
0,2,1,FRA,0,Transient,80.26,City,CTransient2016December28-113,12/28/2016
0,2,0,ITA,0,Transient,88.4,City,CTransient2017January2-84,1/2/2017
0,2,0,DEU,0,Transient,79.2,City,CTransient2017January6-38,1/6/2017
0,2,0,ITA,0,Transient,83.8,City,CTransient2017January3-88,1/3/2017
0,2,0,ESP,0,Transient,92.75,City,CTransient2017January7-16,1/7/2017
0,1,0,USA,0,Transient-Party,67,City,CTransient-Party2017January9-1,1/9/2017
0,2,0,GBR,0,Transient,68.07,City,CTransient2017January7-29,1/7/2017
0,2,1,PRT,0,Transient,124.2,City,CTransient2017January10-35,1/10/2017
0,2,0,BRA,0,Transient,148,City,CTransient2017January8-59,1/8/2017
0,2,0,ITA,0,Transient,67.58,City,CTransient2017January10-41,1/10/2017
0,2,0,AUS,0,Transient,67.15,City,CTransient2017January13-42,1/13/2017
0,2,0,FRA,0,Transient,60.63,City,CTransient2017January9-36,1/9/2017
0,3,0,ESP,0,Transient,119.2,City,CTransient2017January13-55,1/13/2017
0,2,0,DEU,0,Transient,63.82,City,CTransient2017January11-34,1/11/2017
0,2,0,AGO,0,Transient,96.9,City,CTransient2017January3-93,1/3/2017
0,1,0,ESP,0,Transient,90.27,City,CTransient2017January17-21,1/17/2017
0,2,0,AUT,0,Transient,92.31,City,CTransient2017January16-49,1/16/2017
0,2,0,FRA,0,Transient,93.6,City,CTransient2017January20-36,1/20/2017
0,2,0,FRA,0,Transient,99.45,City,CTransient2017January19-51,1/19/2017
0,1,0,GBR,0,Transient,98,City,CTransient2017January23-111,1/23/2017
0,1,0,ITA,0,Transient,90,City,CTransient2017January23-115,1/23/2017
0,1,0,EST,0,Transient,58.24,City,CTransient2017January19-61,1/19/2017
0,1,0,PRT,1,Transient,108,City,CTransient2017February15-18,2/15/2017
0,2,0,FRA,0,Transient,60.63,City,CTransient2017January23-124,1/23/2017
0,2,0,DEU,0,Transient,67.58,City,CTransient2017January23-129,1/23/2017
0,2,0,CHE,0,Transient,74.8,City,CTransient2017January20-56,1/20/2017
0,2,0,PRT,0,Transient,79.2,City,CTransient2017January28-29,1/28/2017
0,1,0,ESP,0,Transient,75,City,CTransient2017January31-22,1/31/2017
0,1,0,PRT,1,Transient,95,City,CTransient2017June28-95,6/28/2017
0,1,0,AGO,0,Transient,78,City,CTransient2017February2-46,2/2/2017
0,3,0,BRA,0,Transient,115.6,City,CTransient2017January30-46,1/30/2017
0,1,0,PRT,0,Transient-Party,80,City,CTransient-Party2017February2-2,2/2/2017
0,1,0,ESP,0,Transient,88,City,CTransient2017February3-43,2/3/2017
0,2,0,GBR,0,Transient,79.2,City,CTransient2017February3-46,2/3/2017
0,2,0,FRA,0,Transient,90.1,City,CTransient2017February2-80,2/2/2017
0,2,0,ITA,0,Transient,115.6,City,CTransient2017February2-88,2/2/2017
0,2,0,FRA,0,Transient,75,City,CTransient2017February6-22,2/6/2017
0,2,0,FRA,0,Transient,100.3,City,CTransient2017February4-62,2/4/2017
0,2,0,FRA,0,Transient,59.5,City,CTransient2017February5-39,2/5/2017
0,1,0,PRT,0,Transient,93,City,CTransient2017February9-55,2/9/2017
0,2,0,FRA,0,Transient,105,City,CTransient2017February6-34,2/6/2017
0,2,0,FRA,0,Transient,88.4,City,CTransient2017February5-48,2/5/2017
0,1,0,DEU,0,Transient,57.06,City,CTransient2017February10-49,2/10/2017
0,2,0,FRA,0,Transient,93.6,City,CTransient2017February10-58,2/10/2017
0,2,0,FRA,0,Transient,94.36,City,CTransient2017February11-34,2/11/2017
0,1,0,ESP,0,Transient,95,City,CTransient2017February13-38,2/13/2017
0,1,0,FRA,0,Transient,75,City,CTransient2017February13-44,2/13/2017
0,1,0,PRT,0,Transient,109,City,CTransient2017February14-50,2/14/2017
0,1,0,PRT,0,Transient,98,City,CTransient2017February15-23,2/15/2017
0,2,0,FRA,0,Transient,74.8,City,CTransient2017February11-57,2/11/2017
0,2,0,PRT,0,Transient,108,City,CTransient2017February16-47,2/16/2017
0,2,0,DEU,0,Transient,96.9,City,CTransient2017February11-60,2/11/2017
0,2,0,ESP,0,Transient-Party,78,City,CTransient-Party2017February15-27,2/15/2017
0,2,0,ESP,0,Transient-Party,78,City,CTransient-Party2017February15-42,2/15/2017
0,2,1,ESP,0,Transient,198,City,CTransient2017February16-50,2/16/2017
0,2,0,BEL,0,Transient,105.33,City,CTransient2017February17-81,2/17/2017
0,2,0,ESP,0,Transient,92,City,CTransient2017February17-92,2/17/2017
0,2,1,GBR,0,Transient,85,City,CTransient2017February19-25,2/19/2017
0,2,0,DEU,0,Transient,72,City,CTransient2017February17-99,2/17/2017
0,2,0,GBR,0,Transient,79.2,City,CTransient2017February20-66,2/20/2017
0,1,1,IRL,0,Transient,88,City,CTransient2017February19-42,2/19/2017
0,1,0,ESP,0,Transient,149,City,CTransient2017February21-24,2/21/2017
0,1,0,GHA,0,Transient,73,City,CTransient2017February22-14,2/22/2017
0,2,0,RUS,0,Transient,79.2,City,CTransient2017February17-108,2/17/2017
0,1,0,IRL,0,Transient,64.68,City,CTransient2017February20-81,2/20/2017
0,2,1,IRL,0,Transient,103.7,City,CTransient2017February20-87,2/20/2017
0,1,0,ESP,0,Transient-Party,65,City,CTransient-Party2017February22-6,2/22/2017
0,1,0,ESP,0,Transient-Party,65,City,CTransient-Party2017February22-24,2/22/2017
0,2,0,FRA,0,Transient,92.94,City,CTransient2017February21-46,2/21/2017
0,2,0,FRA,0,Transient,89.54,City,CTransient2017February19-87,2/19/2017
0,1,0,PRT,0,Transient-Party,75,City,CTransient-Party2017February25-65,2/25/2017
0,2,0,FRA,0,Transient,118,City,CTransient2017February24-58,2/24/2017
